RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,AgeGroup,BalanceGroup,SalaryGroup
8233,15732704,Piazza,582,Spain,Male,9,2,1,0,0,18-30,100K-150K,50K-100K
8234,15589019,Morant,633,Spain,Female,4,1,1,1,0,31-40,50K-100K,150K-200K
8235,15677796,Becher,766,Germany,Male,9,1,1,0,1,41-50,100K-150K,150K-200K
8236,15760177,Lombardi,564,Spain,Male,9,1,1,1,0,31-40,100K-150K,100K-150K
8237,15636595,Loton,602,Spain,Male,3,2,0,1,0,31-40,100K-150K,150K-200K
8238,15737275,Conti,649,France,Male,3,1,1,1,0,31-40,100K-150K,50K-100K
8239,15672905,Sani,679,Spain,Female,7,2,1,1,0,31-40,0-50K,150K-200K
8240,15753955,Lori,639,Spain,Male,7,2,0,0,0,31-40,100K-150K,150K-200K
8241,15708504,Wong,790,Germany,Male,8,1,1,1,1,41-50,100K-150K,150K-200K
8242,15592451,Lombardi,565,France,Male,9,2,1,0,0,31-40,0-50K,0-50K
8243,15790455,Obialo,478,France,Female,2,1,0,1,1,41-50,0-50K,50K-100K
8244,15572174,Mazzi,825,France,Male,3,2,0,1,0,18-30,100K-150K,50K-100K
8245,15656330,Von Doussa,528,Spain,Female,0,1,1,1,0,31-40,50K-100K,150K-200K
8246,15569626,Miller,577,Spain,Male,5,1,1,1,0,31-40,100K-150K,100K-150K
8247,15608726,Miracle,663,France,Male,7,2,1,1,0,18-30,0-50K,150K-200K
8248,15637366,Su,505,Germany,Female,5,2,1,1,0,18-30,100K-150K,100K-150K
8249,15778049,Wyatt,633,Germany,Male,6,1,0,0,0,18-30,100K-150K,0-50K
8250,15727421,Anayolisa,586,France,Female,6,2,1,1,0,31-40,0-50K,0-50K
8251,15688865,Wade,850,France,Female,9,2,0,0,0,31-40,0-50K,0-50K
8252,15751032,Enemuo,629,Germany,Female,1,2,0,0,0,31-40,0-50K,0-50K
8253,15734737,Bruno,744,France,Male,9,2,1,1,0,51-60,0-50K,150K-200K
8254,15746515,Greece,750,France,Male,7,3,1,1,1,31-40,100K-150K,0-50K
8255,15664311,Yang,637,Germany,Male,3,1,1,1,0,18-30,100K-150K,150K-200K
8256,15708139,Brown,575,France,Female,1,1,1,0,0,31-40,100K-150K,150K-200K
8257,15768574,Anderson,671,Spain,Male,1,1,1,1,0,51-60,150K-200K,0-50K
8258,15738018,Johnston,571,France,Male,5,2,0,0,0,31-40,0-50K,50K-100K
8259,15699753,Zakharov,590,France,Male,1,1,1,0,0,41-50,50K-100K,0-50K
8260,15703199,Golibe,619,Spain,Male,3,1,0,0,0,31-40,50K-100K,50K-100K
8261,15627830,Nikitina,640,Germany,Female,5,1,0,1,0,18-30,0-50K,100K-150K
8262,15570855,Leonard,670,France,Male,7,2,1,1,0,31-40,0-50K,50K-100K
8263,15772503,Burns,737,France,Female,4,2,1,0,0,31-40,0-50K,100K-150K
8264,15584453,Burtch,555,Spain,Male,10,2,0,1,0,31-40,0-50K,150K-200K
8265,15710111,Clark,742,France,Male,6,2,0,0,0,31-40,0-50K,0-50K
8266,15618562,Woodward,618,Germany,Female,0,1,1,0,1,31-40,100K-150K,150K-200K
8267,15706764,Spencer,560,France,Female,1,2,1,0,0,31-40,0-50K,0-50K
8268,15798737,Chao,654,France,Male,8,2,1,0,0,31-40,0-50K,50K-100K
8269,15712608,Costa,787,Germany,Female,2,2,0,1,0,41-50,50K-100K,0-50K
8270,15636736,McLachlan,611,France,Female,7,2,0,1,1,51-60,0-50K,150K-200K
8271,15703544,Hung,559,Spain,Male,0,1,1,0,0,31-40,0-50K,150K-200K
8272,15815645,Akhtar,481,France,Male,8,2,1,1,0,31-40,150K-200K,150K-200K
8273,15705739,Toscani,753,Germany,Male,5,1,1,0,0,31-40,150K-200K,100K-150K
8274,15709643,Gray,675,France,Male,1,3,1,0,0,31-40,0-50K,50K-100K
8275,15669805,Warren,748,Germany,Female,1,1,1,0,0,31-40,50K-100K,150K-200K
8276,15737489,Ramsden,610,Spain,Female,5,1,0,0,0,41-50,100K-150K,100K-150K
8277,15775131,Bartlett,580,Spain,Male,9,2,0,1,0,31-40,100K-150K,100K-150K
8278,15765283,Wenz,624,Germany,Female,3,2,1,0,0,31-40,100K-150K,100K-150K
8279,15628715,Kisch,709,France,Female,8,2,1,1,0,31-40,0-50K,50K-100K
8280,15813283,Mai,605,France,Female,2,1,0,0,0,31-40,0-50K,0-50K
8281,15745716,McGregor,706,Spain,Male,7,2,0,1,0,51-60,0-50K,100K-150K
8282,15598485,Pinto,567,Spain,Male,8,1,1,1,0,31-40,0-50K,50K-100K
8283,15696552,Newman,747,France,Female,4,2,1,0,0,18-30,50K-100K,150K-200K
8284,15754569,Pagnotto,664,France,Male,1,2,1,1,0,51-60,0-50K,50K-100K
8285,15701741,Williams,711,France,Female,3,1,1,0,0,31-40,150K-200K,50K-100K
8286,15572631,Ndubuisi,609,France,Male,10,1,0,1,0,18-30,0-50K,100K-150K
8287,15636069,Plummer,632,Spain,Male,7,1,1,0,0,18-30,150K-200K,0-50K
8288,15682467,Chimezie,725,France,Female,1,1,1,1,0,31-40,100K-150K,100K-150K
8289,15790744,Nash,850,France,Female,9,2,1,0,0,31-40,50K-100K,50K-100K
8290,15625023,Onochie,682,France,Male,4,1,0,1,0,31-40,0-50K,100K-150K
8291,15731267,Rizzo,797,France,Male,4,1,1,0,0,31-40,50K-100K,50K-100K
8292,15742879,Boni,668,Spain,Male,1,1,1,1,0,31-40,100K-150K,50K-100K
8293,15757015,Davies,783,Germany,Female,5,1,1,0,0,41-50,100K-150K,150K-200K
8294,15770711,Lu,766,Germany,Female,4,1,0,1,0,18-30,50K-100K,0-50K
8295,15569430,Burrows,704,Spain,Female,2,2,1,0,0,31-40,150K-200K,150K-200K
8296,15617304,Ershova,722,France,Male,6,2,1,1,0,31-40,0-50K,100K-150K
8297,15704466,Udokamma,692,France,Female,7,2,1,0,0,31-40,0-50K,150K-200K
8298,15664681,Aitken,584,France,Female,2,2,0,0,0,31-40,100K-150K,0-50K
8299,15605534,Turnbull,644,Germany,Female,4,1,0,0,1,51-60,50K-100K,50K-100K
8300,15792473,Reilly,598,Germany,Female,5,3,0,1,1,41-50,50K-100K,50K-100K
8301,15802625,Hardy,733,Germany,Male,7,1,1,1,0,41-50,50K-100K,0-50K
8302,15766017,Brookman,615,Germany,Male,3,1,1,1,1,51-60,50K-100K,50K-100K
8303,15762172,Kerr,850,France,Female,2,2,1,0,0,31-40,0-50K,150K-200K
8304,15728333,McBurney,521,France,Male,8,1,1,1,0,41-50,0-50K,50K-100K
8305,15792868,Mickey,675,France,Male,1,2,1,0,0,60+,0-50K,150K-200K
8306,15605698,Harrison,746,France,Male,3,3,1,1,1,51-60,0-50K,50K-100K
8307,15777060,Olszewski,770,France,Female,4,1,1,0,1,31-40,0-50K,0-50K
8308,15626243,Chijioke,618,France,Male,3,1,1,1,0,18-30,100K-150K,0-50K
8309,15719898,Young,556,France,Male,7,2,1,1,0,31-40,150K-200K,0-50K
8310,15599976,Bellasis,749,France,Female,9,2,1,0,0,18-30,0-50K,100K-150K
8311,15752809,De Mestre,702,Spain,Male,6,1,1,0,0,41-50,100K-150K,50K-100K
8312,15589698,De Luca,555,Germany,Male,6,1,1,1,1,41-50,100K-150K,0-50K
8313,15609977,Mundy,587,France,Male,6,1,1,0,0,41-50,50K-100K,50K-100K
8314,15750121,Tung,639,France,Male,3,1,1,0,0,31-40,0-50K,0-50K
8315,15734177,Donahue,643,France,Male,4,2,1,1,0,31-40,0-50K,150K-200K
8316,15781347,Okagbue,600,France,Female,1,2,1,1,0,41-50,0-50K,50K-100K
8317,15592025,Nnaemeka,651,France,Male,7,2,1,1,0,51-60,0-50K,100K-150K
8318,15670163,Verjus,666,France,Female,4,2,0,0,0,18-30,0-50K,50K-100K
8319,15765402,H?,520,France,Female,6,1,0,0,0,31-40,100K-150K,100K-150K
8320,15624343,Napolitani,650,Spain,Female,7,1,0,0,0,41-50,100K-150K,0-50K
8321,15602354,Ginikanwa,564,Germany,Male,3,1,1,0,0,31-40,100K-150K,50K-100K
8322,15579183,Spaull,586,France,Male,1,2,1,1,0,60+,0-50K,50K-100K
8323,15584899,Siciliani,617,France,Female,5,2,0,1,0,31-40,0-50K,0-50K
8324,15723658,Voronina,712,Spain,Female,6,2,1,0,0,18-30,0-50K,150K-200K
8325,15803965,Tang,654,France,Male,3,1,1,1,0,51-60,50K-100K,0-50K
8326,15682489,Crumbley,605,France,Male,9,2,1,0,0,18-30,0-50K,150K-200K
8327,15813645,Hamilton,491,France,Female,0,1,1,1,0,31-40,50K-100K,100K-150K
8328,15766787,Piazza,707,France,Female,9,2,1,1,0,31-40,0-50K,50K-100K
8329,15687171,Birch,638,Spain,Male,5,1,1,0,0,31-40,100K-150K,100K-150K
8330,15690744,Custance,683,France,Male,2,2,1,0,0,41-50,100K-150K,0-50K
8331,15707974,Anayochukwu,815,Spain,Female,2,1,1,0,0,31-40,0-50K,150K-200K
8332,15673084,Galkin,645,Spain,Male,1,1,0,1,0,31-40,50K-100K,150K-200K
8333,15814772,Adams,645,Germany,Male,4,1,0,1,0,41-50,150K-200K,50K-100K
8334,15743709,Toomey,683,France,Male,4,1,1,1,0,18-30,50K-100K,100K-150K
8335,15610343,Marshall-Hall,705,France,Female,10,2,1,1,1,31-40,0-50K,0-50K
8336,15737414,Shen,647,France,Male,4,1,1,0,0,31-40,100K-150K,50K-100K
8337,15788480,Pagnotto,786,Germany,Female,0,1,0,0,1,31-40,100K-150K,0-50K
8338,15568519,Wood,534,France,Male,9,2,1,0,0,41-50,0-50K,0-50K
8339,15792453,More,602,Spain,Female,1,1,1,1,0,41-50,100K-150K,100K-150K
8340,15658100,Piccio,695,France,Female,0,2,0,1,0,41-50,0-50K,100K-150K
8341,15695197,Tochukwu,553,Germany,Female,7,2,1,0,0,18-30,100K-150K,0-50K
8342,15749807,Graham,516,Spain,Female,3,2,1,0,0,31-40,0-50K,100K-150K
8343,15773876,Tung,655,France,Female,3,2,1,0,0,31-40,0-50K,150K-200K
8344,15591698,P'eng,849,Germany,Female,9,1,1,0,1,41-50,100K-150K,150K-200K
8345,15712813,Nevzorova,520,Germany,Male,3,3,0,1,1,41-50,150K-200K,0-50K
8346,15763898,Toscani,568,Spain,Female,3,2,1,1,0,41-50,0-50K,0-50K
8347,15793324,McKenzie,695,Spain,Male,9,3,0,1,0,31-40,0-50K,0-50K
8348,15757759,Okwuoma,807,Spain,Female,7,3,1,0,1,18-30,150K-200K,150K-200K
8349,15796230,Morley,642,Germany,Female,2,3,1,1,1,31-40,100K-150K,50K-100K
8350,15611729,Kerr,703,Germany,Male,1,1,1,1,1,31-40,100K-150K,0-50K
8351,15709531,Harding,556,France,Male,2,1,1,0,0,31-40,100K-150K,150K-200K
8352,15650751,Butler,585,France,Female,6,2,1,1,0,18-30,0-50K,100K-150K
8353,15641413,Crawford,587,Germany,Female,7,2,1,0,1,41-50,150K-200K,0-50K
8354,15753840,Brown,524,Spain,Female,6,1,1,1,1,31-40,0-50K,100K-150K
8355,15669994,Greece,556,Germany,Female,1,2,1,0,0,31-40,100K-150K,100K-150K
8356,15695301,Matthews,504,Spain,Male,4,1,1,1,0,41-50,100K-150K,0-50K
8357,15792004,Heath,731,Spain,Female,3,2,1,0,0,18-30,0-50K,0-50K
8358,15603035,Vincent,651,France,Male,3,2,1,1,0,31-40,0-50K,100K-150K
8359,15717286,Sal,675,Spain,Female,8,1,1,0,1,31-40,50K-100K,100K-150K
8360,15577107,Milne,657,Spain,Female,6,3,0,1,1,18-30,0-50K,150K-200K
8361,15754747,Bazile,686,Germany,Male,9,2,0,1,0,31-40,100K-150K,150K-200K
8362,15705676,Wardle,690,France,Female,9,2,0,0,0,31-40,100K-150K,0-50K
8363,15751912,Lilly,567,France,Male,7,2,0,1,0,31-40,0-50K,0-50K
8364,15677336,Aitken,557,Germany,Male,1,1,1,0,1,51-60,100K-150K,100K-150K
8365,15684395,Enderby,446,Spain,Female,10,1,1,1,1,41-50,100K-150K,100K-150K
8366,15659949,Chiu,850,France,Male,1,2,1,0,0,31-40,50K-100K,100K-150K
8367,15812422,Ugorji,637,France,Male,2,2,0,1,0,41-50,0-50K,100K-150K
8368,15806941,Sharpe,499,France,Male,7,2,1,1,0,51-60,50K-100K,50K-100K
8369,15637690,Houghton,622,Germany,Female,7,1,1,0,1,31-40,50K-100K,100K-150K
8370,15632882,Konovalova,684,Germany,Male,1,2,1,1,1,31-40,100K-150K,0-50K
8371,15807107,Patel,612,France,Male,3,1,1,0,0,31-40,100K-150K,150K-200K
8372,15661034,Ngozichukwuka,813,Germany,Female,5,1,0,0,1,18-30,100K-150K,150K-200K
8373,15811958,Medland,850,Germany,Male,2,2,0,0,0,41-50,100K-150K,150K-200K
8374,15785167,Padovano,795,Spain,Male,4,2,0,0,0,18-30,0-50K,150K-200K
8375,15646720,Tsui,628,Spain,Female,7,3,1,0,1,51-60,0-50K,50K-100K
8376,15658614,H?,565,Germany,Female,7,2,1,1,0,31-40,100K-150K,50K-100K
8377,15704657,Denman,601,France,Male,3,1,1,0,1,31-40,50K-100K,0-50K
8378,15567147,Ratten,802,Spain,Male,4,2,1,1,0,31-40,0-50K,50K-100K
8379,15701319,Baxter,614,Germany,Female,6,2,1,1,1,31-40,50K-100K,100K-150K
8380,15745266,Norman,434,Spain,Male,6,1,0,1,1,51-60,0-50K,50K-100K
8381,15650437,Shen,522,Germany,Male,8,2,1,1,0,31-40,100K-150K,150K-200K
8382,15764314,Reilly,550,Germany,Male,2,2,1,0,0,31-40,100K-150K,150K-200K
8383,15612594,Ifeanacho,599,Spain,Male,3,2,1,1,0,18-30,0-50K,100K-150K
8384,15593501,Graham,493,France,Female,5,2,1,0,0,31-40,100K-150K,50K-100K
8385,15804150,Lysaght,755,France,Male,3,2,1,1,0,31-40,0-50K,150K-200K
8386,15649297,T'ang,605,France,Female,4,2,0,1,0,60+,100K-150K,100K-150K
8387,15641110,Abron,708,France,Male,0,1,1,0,0,41-50,0-50K,100K-150K
8388,15660608,Chimaraoke,699,France,Male,8,1,1,0,0,41-50,150K-200K,100K-150K
8389,15806570,Y?an,763,France,Female,4,1,1,0,1,51-60,0-50K,50K-100K
8390,15715345,Sergeyeva,743,Spain,Male,6,2,1,0,0,18-30,0-50K,100K-150K
8391,15755521,Ma,660,France,Female,0,2,0,1,1,41-50,50K-100K,150K-200K
8392,15579074,Obiajulu,619,Germany,Male,10,1,1,1,0,31-40,50K-100K,150K-200K
8393,15641158,Belcher,739,Germany,Male,3,1,1,0,1,31-40,100K-150K,50K-100K
8394,15752507,K?,769,Germany,Male,9,1,1,0,1,51-60,100K-150K,150K-200K
8395,15597983,Brown,692,France,Male,10,1,1,1,0,60+,150K-200K,50K-100K
8396,15586069,Abernathy,560,France,Female,0,1,1,0,0,18-30,100K-150K,0-50K
8397,15655082,Pape,607,France,Female,4,3,1,0,1,41-50,100K-150K,150K-200K
8398,15720155,Tao,630,Germany,Male,6,1,0,1,1,18-30,100K-150K,0-50K
8399,15582116,Ma,767,Germany,Female,7,2,1,0,1,41-50,100K-150K,0-50K
8400,15749365,Earle,543,France,Female,8,2,0,1,0,31-40,0-50K,100K-150K
8401,15632069,Kazantsev,776,France,Male,8,2,1,0,0,31-40,100K-150K,100K-150K
8402,15663134,Uspenskaya,535,Spain,Male,1,2,1,1,1,51-60,0-50K,0-50K
8403,15766683,Coombes,549,Germany,Male,6,1,0,0,1,31-40,100K-150K,50K-100K
8404,15707219,Hopman,844,France,Female,4,2,0,1,0,18-30,0-50K,100K-150K
8405,15709232,McKay,586,Germany,Female,5,2,1,1,0,41-50,150K-200K,50K-100K
8406,15801351,Milanesi,583,France,Male,3,2,1,0,0,31-40,0-50K,0-50K
8407,15578747,Chineze,701,Spain,Male,5,1,0,1,0,18-30,50K-100K,50K-100K
8408,15675626,Dawson,726,France,Male,2,1,0,0,0,18-30,0-50K,50K-100K
8409,15583736,Shih,829,Germany,Male,4,2,1,0,0,31-40,50K-100K,50K-100K
8410,15590011,Hughes,749,Spain,Male,9,1,1,1,0,31-40,100K-150K,0-50K
8411,15609913,Clark,743,France,Female,9,1,1,0,0,41-50,0-50K,100K-150K
8412,15719479,Chukwuhaenye,619,Spain,Female,7,2,1,1,0,51-60,0-50K,0-50K
8413,15575147,Wall,699,France,Male,9,1,1,0,1,18-30,50K-100K,50K-100K
8414,15597309,Howell,749,Spain,Male,7,2,0,0,0,31-40,0-50K,50K-100K
8415,15648367,Lo,600,Germany,Female,6,2,1,1,0,18-30,50K-100K,50K-100K
8416,15758031,Lazarev,760,Spain,Male,3,1,0,1,0,31-40,50K-100K,50K-100K
8417,15751771,Lowe,528,Germany,Male,2,1,0,1,0,31-40,50K-100K,100K-150K
8418,15689288,Folliero,630,France,Female,5,2,1,0,0,18-30,0-50K,150K-200K
8419,15731026,Han,683,Germany,Female,2,2,1,0,0,31-40,100K-150K,100K-150K
8420,15775809,Holloway,677,Germany,Female,6,1,0,1,0,18-30,50K-100K,150K-200K
8421,15743076,Pai,669,Spain,Male,9,1,1,1,0,18-30,0-50K,50K-100K
8422,15658258,Trejo,693,France,Male,6,1,1,0,0,41-50,100K-150K,0-50K
8423,15756321,Johnston,612,Spain,Female,5,1,0,0,1,51-60,100K-150K,50K-100K
8424,15706799,Macknight,719,Spain,Male,4,1,0,0,1,41-50,0-50K,50K-100K
8425,15775703,Lo,702,France,Male,2,1,1,1,1,18-30,50K-100K,100K-150K
8426,15642636,Glossop,755,France,Male,9,1,1,1,0,18-30,100K-150K,0-50K
8427,15704651,Bishop,514,France,Male,1,2,0,0,0,18-30,0-50K,100K-150K
8428,15806771,Yefremova,753,France,Female,0,2,1,0,1,31-40,0-50K,150K-200K
8429,15566735,Obialo,548,Germany,Female,2,2,1,1,0,31-40,100K-150K,100K-150K
8430,15681671,Nkemjika,850,Germany,Male,2,2,1,1,0,18-30,100K-150K,0-50K
8431,15775949,Trevisani,612,France,Female,7,1,1,1,0,31-40,100K-150K,150K-200K
8432,15586752,Parkes,628,Germany,Male,8,1,1,1,0,31-40,150K-200K,0-50K
8433,15582519,Seleznyov,479,France,Male,6,1,0,1,1,41-50,100K-150K,0-50K
8434,15658233,Naylor,724,France,Female,5,1,0,1,0,41-50,100K-150K,100K-150K
8435,15755330,Forbes,512,Germany,Male,7,1,0,1,1,41-50,100K-150K,0-50K
8436,15605072,Douglas,638,France,Female,3,1,1,1,1,41-50,100K-150K,100K-150K
8437,15617538,Nwankwo,834,Spain,Male,7,2,0,0,0,31-40,0-50K,0-50K
8438,15591428,Myers,781,France,Male,9,2,0,0,0,18-30,0-50K,150K-200K
8439,15692142,Rogova,707,Germany,Female,7,1,1,1,1,41-50,100K-150K,150K-200K
8440,15692931,Hsing,670,France,Male,2,1,1,1,0,18-30,100K-150K,0-50K
8441,15781127,Giordano,663,Spain,Female,8,1,1,1,0,31-40,50K-100K,0-50K
8442,15677136,Okwukwe,624,France,Female,5,2,0,0,0,18-30,0-50K,100K-150K
8443,15677828,Chalmers,598,France,Female,4,2,0,0,0,31-40,0-50K,50K-100K
8444,15567897,Chiazagomekpere,619,Germany,Male,5,1,1,1,0,18-30,100K-150K,100K-150K
8445,15793641,Evseyev,792,France,Female,3,2,1,1,0,60+,0-50K,150K-200K
8446,15678333,Parry-Okeden,683,France,Female,7,2,1,0,0,18-30,0-50K,50K-100K
8447,15630511,Picot,691,France,Female,6,2,1,0,0,31-40,0-50K,150K-200K
8448,15792627,Reid,765,Spain,Female,5,1,1,1,0,31-40,50K-100K,50K-100K
8449,15717191,Ferri,508,France,Male,1,2,1,1,1,41-50,50K-100K,100K-150K
8450,15625716,Genovesi,637,France,Female,9,1,0,1,0,31-40,100K-150K,50K-100K
8451,15710053,Neumayer,667,Germany,Female,5,2,0,1,0,41-50,100K-150K,50K-100K
8452,15580043,Murray,575,Spain,Female,8,1,1,1,0,18-30,100K-150K,0-50K
8453,15601410,Tien,744,Spain,Female,1,3,1,1,1,41-50,0-50K,150K-200K
8454,15684669,Parkes,567,France,Female,9,1,1,0,1,41-50,100K-150K,100K-150K
8455,15619083,Yip,502,France,Female,6,2,1,1,0,31-40,0-50K,50K-100K
8456,15692207,Ingle,609,France,Female,6,2,1,1,0,51-60,0-50K,100K-150K
8457,15730705,Chidubem,715,France,Male,9,1,1,0,0,31-40,150K-200K,50K-100K
8458,15749688,Lu,541,France,Male,8,2,0,0,0,31-40,0-50K,0-50K
8459,15728542,Vorobyova,850,France,Female,4,2,1,1,0,60+,0-50K,100K-150K
8460,15760063,Chiedozie,595,Spain,Male,7,2,1,1,0,18-30,0-50K,150K-200K
8461,15658982,Napolitani,650,Germany,Female,5,3,0,1,1,18-30,100K-150K,100K-150K
8462,15758769,Coffey,625,France,Female,7,1,1,0,0,41-50,0-50K,0-50K
8463,15778481,Chigbogu,817,France,Male,1,1,1,1,0,51-60,100K-150K,100K-150K
8464,15661162,Akabueze,526,Spain,Male,2,1,1,0,1,41-50,0-50K,100K-150K
8465,15568164,Istomin,850,France,Female,4,2,1,1,0,31-40,50K-100K,150K-200K
8466,15601569,Ndubueze,598,France,Female,2,1,1,0,1,31-40,150K-200K,100K-150K
8467,15772383,Toscani,613,France,Male,9,1,0,0,0,31-40,100K-150K,50K-100K
8468,15667456,Ross,709,Spain,Male,3,2,1,1,0,60+,0-50K,50K-100K
8469,15672983,Fernando,678,Spain,Female,5,2,1,0,0,18-30,50K-100K,100K-150K
8470,15799534,McClaran,720,France,Male,5,2,1,1,0,60+,150K-200K,150K-200K
8471,15582847,Yermakova,662,France,Male,0,2,0,1,0,18-30,0-50K,50K-100K
8472,15612478,Somadina,525,France,Male,10,3,1,0,1,51-60,0-50K,150K-200K
8473,15709621,Wan,662,France,Male,3,2,0,1,0,31-40,0-50K,0-50K
8474,15802009,Mazzi,770,France,Female,6,2,1,1,0,31-40,0-50K,100K-150K
8475,15698816,Tuan,721,Spain,Female,4,1,1,1,0,31-40,50K-100K,100K-150K
8476,15574830,Townsley,633,Germany,Male,2,2,1,0,1,51-60,100K-150K,100K-150K
8477,15603082,Yashina,701,France,Male,9,2,0,0,0,51-60,0-50K,50K-100K
8478,15685947,Henderson,556,Germany,Male,0,2,0,1,1,41-50,100K-150K,100K-150K
8479,15643048,Mueller,639,France,Male,0,2,0,1,0,60+,0-50K,0-50K
8480,15807568,Wright,632,France,Male,2,2,0,0,0,41-50,0-50K,50K-100K
8481,15597591,Lung,456,France,Male,5,1,1,1,0,18-30,100K-150K,150K-200K
8482,15747558,Bryant,729,Spain,Female,10,2,1,0,0,31-40,0-50K,150K-200K
8483,15756655,Madukaife,632,France,Female,2,2,0,0,0,31-40,0-50K,150K-200K
8484,15589949,Maclean,433,Spain,Male,9,1,1,0,0,31-40,150K-200K,0-50K
8485,15601012,Abdullah,802,France,Female,3,1,1,0,1,51-60,50K-100K,0-50K
8486,15724269,Yao,670,France,Male,7,2,1,1,0,18-30,0-50K,100K-150K
8487,15567506,Cheatham,738,Germany,Female,6,2,1,1,1,31-40,100K-150K,150K-200K
8488,15791877,Gallagher,706,Germany,Male,0,2,1,1,0,31-40,100K-150K,50K-100K
8489,15794360,Hao,592,Germany,Female,5,2,1,0,1,60+,50K-100K,100K-150K
8490,15686538,Nixon,522,France,Female,7,2,0,1,0,41-50,0-50K,150K-200K
8491,15585985,Wang,746,France,Male,5,1,1,0,1,41-50,150K-200K,150K-200K
8492,15699257,Kerr,651,Spain,Male,2,2,1,0,0,41-50,100K-150K,0-50K
8493,15804104,Romani,494,France,Male,9,2,0,1,0,18-30,100K-150K,50K-100K
8494,15727619,Lock,753,Germany,Female,9,3,1,0,1,41-50,100K-150K,50K-100K
8495,15740237,Millar,671,Germany,Male,2,1,0,0,0,31-40,100K-150K,150K-200K
8496,15801436,K'ung,696,France,Male,4,1,0,0,1,41-50,0-50K,100K-150K
8497,15705735,Onyekachi,577,Spain,Male,3,2,1,1,0,41-50,0-50K,100K-150K
8498,15649359,Somayina,587,France,Male,1,2,0,1,0,31-40,0-50K,0-50K
8499,15624892,Dennis,712,Germany,Male,7,2,1,0,0,31-40,50K-100K,50K-100K
8500,15784918,Brown,498,Germany,Male,2,2,0,1,0,31-40,100K-150K,150K-200K
8501,15584785,Ogochukwu,660,France,Male,2,1,1,0,0,31-40,50K-100K,0-50K
8502,15797197,Macleod,678,Spain,Male,6,2,1,0,0,18-30,0-50K,50K-100K
8503,15574858,Page,530,France,Male,8,2,1,1,0,31-40,0-50K,0-50K
8504,15794101,Barese,559,France,Female,2,2,0,1,0,41-50,0-50K,100K-150K
8505,15743245,Agafonova,624,France,Male,3,1,1,0,1,41-50,100K-150K,50K-100K
8506,15791535,Caraway,592,France,Male,5,1,0,0,0,18-30,100K-150K,0-50K
8507,15605215,Stevenson,767,France,Male,9,2,0,1,0,41-50,0-50K,150K-200K
8508,15771749,Duncan,653,Germany,Female,5,2,1,1,0,31-40,100K-150K,50K-100K
8509,15616833,Wang,678,Spain,Male,2,2,1,1,0,18-30,0-50K,0-50K
8510,15750728,Kaur,586,Spain,Female,2,1,1,0,0,41-50,0-50K,100K-150K
8511,15769353,Jenkins,550,France,Female,8,1,0,0,1,31-40,150K-200K,150K-200K
8512,15770091,Edwards,643,Germany,Male,9,2,1,0,0,18-30,150K-200K,0-50K
8513,15716420,Kelly,612,Spain,Male,5,1,1,1,0,31-40,150K-200K,50K-100K
8514,15740602,Boyle,674,Germany,Female,4,1,0,1,0,18-30,100K-150K,0-50K
8515,15796071,Loane,657,Spain,Male,7,1,1,0,0,18-30,50K-100K,150K-200K
8516,15811389,Padovano,724,Germany,Female,0,2,0,1,0,31-40,150K-200K,150K-200K
8517,15783875,Li Fonti,500,France,Female,4,2,1,0,0,31-40,0-50K,0-50K
8518,15671800,Robinson,688,France,Male,8,2,1,1,0,18-30,100K-150K,150K-200K
8519,15677288,Geach,599,France,Male,3,1,0,0,1,41-50,100K-150K,0-50K
8520,15633525,Payne,631,France,Male,7,2,0,1,0,18-30,0-50K,100K-150K
8521,15634606,Chinonyelum,634,Spain,Male,1,2,1,1,0,51-60,0-50K,150K-200K
8522,15579207,Watkins,545,France,Male,3,1,1,0,0,31-40,50K-100K,100K-150K
8523,15619892,Page,644,Spain,Male,8,2,1,0,0,18-30,0-50K,50K-100K
8524,15567778,Genovese,690,Germany,Female,1,1,1,1,1,51-60,100K-150K,100K-150K
8525,15711750,Watson,711,France,Female,6,2,1,1,0,31-40,0-50K,150K-200K
8526,15751084,Mancini,712,France,Female,8,1,1,1,0,18-30,100K-150K,0-50K
8527,15768945,Chibueze,627,France,Male,1,1,1,1,0,18-30,50K-100K,100K-150K
8528,15586931,Hunter,694,Spain,Male,3,1,1,1,0,31-40,0-50K,50K-100K
8529,15636353,Buchi,534,Spain,Male,4,2,0,0,0,31-40,0-50K,0-50K
8530,15623858,Charteris,603,France,Male,9,1,0,0,0,41-50,0-50K,100K-150K
8531,15703354,Aksenov,808,France,Female,2,1,1,0,0,31-40,100K-150K,100K-150K
8532,15663987,Wright,723,Spain,Male,1,3,1,0,1,18-30,0-50K,150K-200K
8533,15780805,Lu,585,France,Female,2,2,1,0,1,31-40,0-50K,50K-100K
8534,15768566,K?,706,France,Male,8,2,1,1,0,31-40,0-50K,0-50K
8535,15643229,Hou,671,France,Female,6,2,1,1,0,31-40,0-50K,0-50K
8536,15754940,Descoteaux,597,Spain,Male,2,1,0,1,1,41-50,50K-100K,0-50K
8537,15676576,Stephenson,646,France,Female,8,1,1,0,0,41-50,100K-150K,50K-100K
8538,15800068,Cooper,801,Spain,Female,6,2,1,1,0,41-50,0-50K,150K-200K
